# generated: model=plummer N=4096 seed=2026 G=1.0 Mtot=1.0 Rscale=2.0
-3.2252808219e-01  1.0713566203e+00  3.9492796956e-01    2.0945340935e-01 -1.2679195210e-01 -5.8928787892e-02    2.4414062500e-04
-8.1856117135e-01 -1.7831556623e+00  6.2187796776e-01    2.2346214742e-01  2.4417211178e-01  5.3728974975e-01    2.4414062500e-04
 1.0636599763e+00  1.6606266893e+00  4.7869082420e+00    1.4594963197e-01 -3.4877170160e-02  7.7281652705e-02    2.4414062500e-04
-4.9015364130e-01  9.7125128845e-01  6.4128972442e-01   -7.6883376964e-03 -9.2058226697e-02 -2.5531433592e-02    2.4414062500e-04
-1.3810683855e+00  3.0971164612e+00  1.9736305643e+00    1.2607982446e-01 -1.3573992185e-01  1.5213742724e-01    2.4414062500e-04
-1.9290851787e+00  1.8926540806e-01 -3.4250930291e+00    1.1702436043e-01 -2.3377891441e-01 -1.4272488571e-01    2.4414062500e-04
-1.3713956208e-01 -8.3689780718e-01  4.1766054390e+00    1.2061086412e-01 -1.4094355781e-01  3.6576114114e-01    2.4414062500e-04
-3.9395705245e-01 -2.6771654115e-01 -3.2698119240e-01   -6.4386750929e-02 -2.3302172865e-01 -1.6722160267e-02    2.4414062500e-04
-4.6169933090e+00 -1.8943528470e+00  1.9639873097e+00   -2.3236889637e-01 -1.4294271930e-01  9.4270321427e-02    2.4414062500e-04
 1.2963431613e+00 -9.6960887157e-01  3.5687689211e-01   -1.2502210717e-01  1.3088371215e-01  4.7019981116e-01    2.4414062500e-04
 1.3948085806e-01 -8.4806229568e-01  9.9392377198e-01   -3.7282982885e-01  2.6537049671e-01 -3.5908653879e-01    2.4414062500e-04
-5.5321123529e-01  7.0843689940e-01 -5.8010553354e-01    6.0678467083e-02  2.3118153028e-01  1.7313054477e-01    2.4414062500e-04
 1.8978140424e+00 -2.4184427386e+00 -2.7890353798e-01    4.0417977544e-01 -1.7441813736e-01 -4.7033342592e-03    2.4414062500e-04
-6.9700018548e-01 -1.8975869606e+00  3.4450417311e+00   -6.0842702522e-02 -1.8371460065e-01 -1.1160637193e-01    2.4414062500e-04
 1.1367431309e+00  2.9350999808e+00 -1.4350312919e+00    1.7614030517e-01 -3.2731094771e-01 -2.2150481398e-01    2.4414062500e-04
-7.3217782785e+00  4.4049558695e+00  8.2912088646e-02   -1.8034445526e-02  2.7604411316e-01  1.1712830178e-01    2.4414062500e-04
 6.3907490482e-02  2.1450605296e+00  5.4262617159e-01    1.2562180124e-01 -3.2605474336e-01 -2.7587855866e-01    2.4414062500e-04
-5.0636693497e-01  6.2186991936e-01  7.5108065792e-01    3.5472520935e-01  3.1523938344e-01  2.0803637783e-01    2.4414062500e-04
-1.2970766901e+00  1.0945851085e-01 -1.1135696126e+00    6.6204954089e-01  7.7950656977e-03 -4.0290190396e-01    2.4414062500e-04
 9.5065365623e-01  1.0778270834e+00  5.4446291400e-01   -2.9191301297e-01  2.0103386785e-01 -1.7828927585e-01    2.4414062500e-04
 1.6942008693e+00  1.1826446271e+00 -3.5104752518e+00   -2.0955597996e-02  2.0414815246e-01  1.3996920724e-01    2.4414062500e-04
 1.4602882085e+00  3.8785559696e+00  2.2776621922e+00   -2.4249239834e-01 -1.8280122626e-01  5.8871790559e-02    2.4414062500e-04
 1.0966811672e+00  1.6176926618e-02 -2.2650914589e+00    2.0837363574e-01  2.0128901319e-01 -2.4463758693e-01    2.4414062500e-04
 2.0584442561e-01  1.6482323704e+00 -5.2741567772e-01   -2.8797819899e-01 -2.7039987346e-01 -1.7553720807e-01    2.4414062500e-04
-1.3527101454e+00 -1.8407947350e+00 -3.2230289948e-01   -5.3893263115e-02 -6.0206745058e-02 -1.4685985322e-02    2.4414062500e-04
 2.6345052075e+00  4.7291978575e-01  2.5253338393e+00   -5.6387377484e-02  9.4526038966e-04 -2.3715511406e-01    2.4414062500e-04
-3.8131586657e-03 -4.1702380214e-02  1.3514560629e+00   -1.9530549834e-01  4.1818840125e-01  1.1997117640e-02    2.4414062500e-04
 1.9725325950e+00 -1.2890563685e+00  1.3966428028e+00    5.5558592790e-02 -5.8279079721e-02  3.4443250670e-01    2.4414062500e-04
-5.9353116316e-01 -1.2101075258e+00  6.4834952821e-01   -1.0854979137e-01  1.8478369749e-01  5.7351942403e-02    2.4414062500e-04
-2.9837097874e+00  1.4659367478e+00  3.1014779436e+00    7.2171549064e-02 -1.3078843532e-01  1.2128639808e-01    2.4414062500e-04
-9.1977049338e-01  1.9129603446e+00 -1.7524462915e+00    1.1083354409e-01 -4.2355615107e-01  1.2963002336e-02    2.4414062500e-04
 1.7953477606e+00  1.3843708621e+00  1.3601026897e+00    2.9372989747e-02 -9.6092592965e-03 -4.7207749907e-02    2.4414062500e-04
-1.5643417427e-02  2.3951197425e+00  1.3875509999e+00   -3.3470193543e-01  3.2060672103e-01 -7.7830213658e-02    2.4414062500e-04
-7.5549474031e-01  9.5853911469e-01  1.5863469979e+00    8.2502065259e-02 -2.2622743418e-01 -1.2369319784e-01    2.4414062500e-04
-2.1198980168e+00 -5.1899793585e+00  1.9267792021e+00    3.5228890382e-02 -6.4689266863e-02 -1.0819430848e-02    2.4414062500e-04
 3.3611819021e-01 -1.2984772882e-01  4.9668864138e-01    6.8106057555e-02 -3.1248589852e-02  6.9822040967e-02    2.4414062500e-04
-4.2276739512e-01  1.3423083435e+00  1.0402295118e+00   -4.9691172111e-01 -2.0338267140e-01 -2.1603399769e-01    2.4414062500e-04
 1.2155842204e+00  1.6317889133e-01  1.4676925593e+00    5.8301109129e-02  1.6365433632e-01  1.5486386830e-01    2.4414062500e-04
-3.9542628954e-01  1.0742371894e+00  8.6605191179e-01    1.1323902230e-01  4.2345019298e-02  3.4388489463e-02    2.4414062500e-04
 1.0648299201e+00  2.9028718274e+00 -2.2299554641e+00   -6.6607388230e-02 -3.6017634620e-02 -2.9459643557e-01    2.4414062500e-04
 5.6026886401e-01 -2.5132748304e-01  1.6258195317e-01   -1.2218652977e-01 -2.4547016805e-01  6.6612432446e-02    2.4414062500e-04
-2.7863520897e+00  1.5379749521e+00 -2.1785559266e-01    5.5666437284e-02  8.7023827228e-02 -9.5915886987e-02    2.4414062500e-04
 1.9725745025e+00 -1.9105012252e+00  3.2623133012e+00    1.4653087676e-02  2.2253925736e-01  7.9408816216e-02    2.4414062500e-04
-5.0265101190e-02  1.4649121783e+00  1.0389430221e+00   -2.3830685619e-01 -2.2635545732e-01  2.3238519322e-01    2.4414062500e-04
-4.4587813762e-01 -1.2398410870e+00  9.8910807261e-01   -1.2958016195e-01  5.0130376037e-01 -2.0131870553e-01    2.4414062500e-04
 6.8150986418e-01 -1.0738013388e+00  2.0495705642e+00    1.9385302917e-01 -3.7136912689e-01  1.9664133195e-01    2.4414062500e-04
-1.7342940609e+00 -3.5018587706e-01  6.4413995467e-01    4.7821102012e-02  2.2328803425e-01 -1.4960468471e-01    2.4414062500e-04
-7.7720823454e-01 -1.3401528597e+00 -3.4899708554e-01    3.3517072187e-01 -2.4763995708e-01  1.9621835473e-01    2.4414062500e-04
-5.8475957831e-02 -8.0747486239e-02  3.4676670809e+00   -1.0666765488e-01 -1.3277699858e-02  1.8065421413e-02    2.4414062500e-04
 1.2615381698e+00 -5.0255828226e-01  1.0915757430e+00   -2.8252597022e-01  3.0122903010e-01 -1.9694183663e-01    2.4414062500e-04
 9.7843157665e-01  3.2758435507e+00  1.9045898470e+00    3.1283382070e-01 -4.4384836335e-02 -1.0940660546e-01    2.4414062500e-04
 2.0412591632e+00  6.0388513992e-01 -1.0847281517e-01    8.1922975935e-02 -7.8396005774e-02 -3.6092246148e-02    2.4414062500e-04
-3.8995142672e-01 -4.6525757066e+00 -3.2091787289e+00    2.8111911216e-01 -8.6521881545e-02 -1.1865517586e-02    2.4414062500e-04
 1.7545791739e+00  8.8189722258e+00 -5.4377708693e+00   -1.2661466035e-02 -8.0802168478e-02  2.0675298901e-02    2.4414062500e-04
-2.5717689827e+00  2.1987371239e+00 -2.5100150013e+00   -3.4536710985e-01  8.3479056948e-02 -8.3976223566e-02    2.4414062500e-04
 1.6745764768e+00  1.1886211301e+00  3.7944179706e-01   -4.8115403330e-01  7.3879036991e-02  1.8071914499e-01    2.4414062500e-04
-3.9249031136e-01  5.7211035656e-01  3.1102676877e+00    7.4797966188e-02  2.1802613365e-01 -5.1506537138e-02    2.4414062500e-04
-1.4395604358e+00 -1.6428497793e+00 -4.0597322859e+00    6.8244609219e-02 -1.1581258036e-01 -2.7245819914e-01    2.4414062500e-04
 1.8723375209e+00 -8.2821579749e-01  8.7892153358e-02    2.4188583522e-02 -6.5168007206e-02 -4.6194470693e-02    2.4414062500e-04
 2.6717919469e+00  2.4239598143e-01 -1.0565116401e+00    2.6941588473e-01 -1.6289580189e-01  3.9322063421e-01    2.4414062500e-04
 6.1791121232e-01 -9.1459786116e-01  1.7735116660e-01    2.8853011935e-01  3.8476963396e-02  6.1366316554e-02    2.4414062500e-04
 7.4044742732e-01 -2.2370582643e+00  8.2592961430e-01   -2.4485547206e-02  5.7213344136e-02 -5.4208456878e-02    2.4414062500e-04
-4.9984766491e-01  3.8150919166e-01 -2.1064237036e+00    1.1781777511e-01 -2.0432564886e-01 -5.7281790696e-02    2.4414062500e-04
-5.3798100007e-02 -3.9015427124e-01  1.6772170032e+00   -4.3636470040e-01  2.1519105419e-01  1.4231957378e-01    2.4414062500e-04
 1.5585763071e+00  9.8744035710e-02  3.7636912417e-01   -1.2893897363e-01 -4.3129645633e-01  2.6233158062e-01    2.4414062500e-04
-5.5080285617e-02 -1.0134408582e+00 -2.3054720357e-01   -1.5977204471e-01 -1.6420888137e-01 -1.5263837491e-01    2.4414062500e-04
 9.0788721012e-01  1.2618913565e-01 -4.9229771232e-01    3.9810991210e-01 -1.8893505309e-01  3.5365776217e-02    2.4414062500e-04
 1.1755636021e-01  7.1834326448e-02  6.0616155279e-01   -2.1322643918e-01  3.6306752325e-01  7.6405255814e-02    2.4414062500e-04
 2.3186332709e-01 -6.1892802105e-01 -8.0542987851e-01    8.5430721192e-02  6.7669756756e-02 -6.9091679581e-01    2.4414062500e-04
-8.4235870922e+00  2.8706783773e+00 -1.1952143061e+01    1.0482891430e-01 -4.3081949769e-02 -1.9363994548e-02    2.4414062500e-04
-6.9590769663e-01  5.1035653412e-02  1.1423044919e+00    3.6578223178e-02  4.2621284275e-01  3.1932462090e-01    2.4414062500e-04
 1.6903895740e+00 -1.2420506391e+00  3.9300743522e-01    1.7126767401e-01  3.6693423208e-01  3.7259175433e-01    2.4414062500e-04
 1.5838658443e+01  7.5428619193e+00  1.8351968493e+01   -7.9165194574e-02 -7.4387927934e-02  1.4348310713e-01    2.4414062500e-04
 1.7491820529e+00 -9.7257643505e-02 -1.3518544228e+00   -1.8540070507e-01  4.6505572921e-01 -4.0809790967e-02    2.4414062500e-04
 5.7018363806e-01  6.2545468240e+00 -1.2129212418e+00   -1.4206930472e-01 -2.5941545721e-02 -3.6456669082e-01    2.4414062500e-04
-1.5882573468e+00  2.0784022161e-01 -2.3302011962e-01    1.9299668677e-01 -1.7668795902e-01  5.1112876776e-03    2.4414062500e-04
 3.7815665499e-01  2.1486792706e+00  1.1481863854e+01   -4.6865034241e-02 -3.8028681145e-03  2.4211913078e-02    2.4414062500e-04
-1.0823973284e+00 -1.7673972542e+00  9.3898227996e-01   -4.4077877902e-01 -2.7101791326e-02  4.3168245468e-01    2.4414062500e-04
 5.5386097229e-01 -2.0442814050e+00 -2.7959195085e+00   -6.7266400708e-02 -5.1572805402e-01  2.1570518476e-02    2.4414062500e-04
-9.6546692312e-01  1.5945698901e+00 -4.1256214301e-01    2.3117832802e-01 -2.4707800673e-01  6.8275578469e-02    2.4414062500e-04
-1.9190818043e-01 -1.3418695998e+00 -2.2175884066e-01    8.9347271258e-02 -3.6284982536e-02  3.3613405024e-02    2.4414062500e-04
 3.3036483308e-01  1.4608978789e+00  3.1882620282e-01   -3.1030822103e-01  2.2321931938e-01 -3.4274822787e-01    2.4414062500e-04
-7.2264658245e-01 -1.2809291925e+00 -8.6246274457e-02   -5.0960597287e-01  1.9440894139e-02 -2.5727977629e-03    2.4414062500e-04
 1.8860689854e+00 -2.0528409236e+00  5.0871392701e-01    2.8580486212e-01 -2.7386142677e-01 -2.9752911771e-02    2.4414062500e-04
-1.2744294848e+00  2.5964657149e+00 -6.7282759643e-01    1.1982270601e-01 -2.9231127208e-02  2.8188286760e-01    2.4414062500e-04
-2.5689989486e+00  6.2906235202e-01 -2.7254499601e+00   -4.7816723782e-02 -1.4161804808e-01 -1.9080737494e-02    2.4414062500e-04
-1.4943000070e+00  8.3437161035e-02  1.5567364976e+00   -3.6730010600e-02 -1.5217133831e-01 -1.5197518827e-01    2.4414062500e-04
-2.1449078810e-01 -2.5196456555e-01 -1.0884360594e+00   -3.3439348779e-01  5.5441218954e-01  1.6667899622e-01    2.4414062500e-04
 2.4957792672e+00 -4.1180974702e-01 -2.0941384771e+00   -5.2668616900e-02 -7.8213119225e-03  4.8333736792e-04    2.4414062500e-04
 6.5242042862e-01 -5.6569756659e-01  6.8332461805e-01   -1.3409547955e-01 -9.4373448887e-02 -7.3244608312e-02    2.4414062500e-04
-5.3902215133e+00  6.6258421035e+00 -5.4246799496e+00    8.0785285617e-02 -4.8267621843e-02 -7.0721456642e-02    2.4414062500e-04
-3.9743617963e+00  1.9979917555e+00 -7.6226877531e-02   -2.1951107508e-01 -1.5026166605e-02  2.4695569432e-01    2.4414062500e-04
 2.3265652240e+00 -1.6708168789e+00 -7.9591094393e-01    1.3130610162e-01 -2.6451399158e-01 -3.6291436484e-01    2.4414062500e-04
 3.0887356348e-01 -9.1677247458e-01 -3.3786978572e-01    1.7878989879e-01 -2.4025186848e-01 -1.3717253826e-01    2.4414062500e-04
-1.9114135063e+00 -2.7668669152e-01 -1.4279494589e+00   -2.6086900831e-01 -1.6378585201e-01 -1.0752464252e-01    2.4414062500e-04
-2.7195872652e-01  1.2081249531e-01 -1.1950075017e+00   -9.9082667326e-02  4.8510105853e-02  3.6233549481e-01    2.4414062500e-04
-1.2781859406e+01 -1.0729042438e+01  3.4028730753e+00    1.0444886802e-02 -3.0547342246e-02 -8.7824283794e-02    2.4414062500e-04
-7.0556472232e-01 -7.6596751444e-01 -1.9068932811e+00    4.9285889088e-01  1.6297341978e-01  9.8552163781e-02    2.4414062500e-04
 3.1387820625e-01 -2.8053868887e+00  2.0225552183e+00   -2.8264864617e-01 -1.8680712991e-01 -2.6463064784e-01    2.4414062500e-04
 3.4567582668e-01 -9.6058575588e-01 -2.4002393660e-01   -1.1510420633e-01 -3.1963411293e-01  2.8601085682e-01    2.4414062500e-04
 1.9333862947e+00 -4.8453350235e-01  1.2234829706e+00    7.0126548169e-02  2.0068394216e-01 -7.4938176030e-02    2.4414062500e-04
-2.2245925210e-01  2.7501246236e-01 -1.2343471408e+00    3.0279814596e-01  2.6348550347e-01 -3.7892102618e-01    2.4414062500e-04
 8.1004539300e-01 -2.5014261374e+00 -1.3016729261e+00   -7.8440306036e-02 -8.7497638141e-02  6.9986524230e-02    2.4414062500e-04
-3.9406175174e+00  1.2720221405e+01 -1.2109131741e+01    5.6634510457e-02  1.8938819147e-02 -3.6897067439e-02    2.4414062500e-04
 4.7376028762e-01 -4.1731498999e-01  2.2630807520e+00   -9.7924579156e-02 -8.8304640087e-02  1.0861486843e-01    2.4414062500e-04
-2.2262860681e+00  3.2817107205e+00 -1.7382786893e-01    1.2511489784e-01  3.4582730267e-02  7.6228276486e-02    2.4414062500e-04
 6.5825048598e-01  2.1149280025e-01 -7.5741779073e-01   -4.6151031120e-02 -2.3442593830e-01  3.0166398099e-01    2.4414062500e-04
-1.8306672746e-02 -5.8332322723e-01  1.5054210515e+00   -8.4659167600e-02 -7.0621741672e-02  1.2014445375e-02    2.4414062500e-04
 1.0223984969e+00 -3.3844575902e-01  5.0745529557e-01    1.3838998508e-01  4.6855836668e-02  3.0102148799e-01    2.4414062500e-04
 5.7996345560e-01 -3.5254201812e-01  1.2129490567e+00    3.4266508075e-02 -2.8554537351e-01  3.0101270521e-01    2.4414062500e-04
 5.4323265577e-01 -1.0337590684e+00  4.9633648354e-01   -8.7601984678e-02 -7.8316972560e-02  9.1362471854e-03    2.4414062500e-04
-2.3352385216e+00 -7.8853701149e-01  2.3320753198e+00    1.1586519707e-01 -2.4909290666e-01 -8.8179579762e-02    2.4414062500e-04
-5.2627977589e-01  4.6563062380e-01 -2.3119674152e+00   -1.3488372884e-01  5.2384195670e-01 -2.7107011771e-01    2.4414062500e-04
-9.5997779128e-01 -8.1127502754e-01  2.7173285015e+00    5.6304175334e-03 -5.3556085079e-04 -1.8549962553e-02    2.4414062500e-04
-1.7334285282e+00 -4.8805140661e-01 -2.5783990252e+00   -2.6337285376e-01 -1.1467521253e-01  1.6507430453e-01    2.4414062500e-04
-1.1594343577e+00 -6.5483834839e-01  1.3327258972e+00   -4.4839164155e-03 -1.7679044642e-01  7.1912708357e-02    2.4414062500e-04
-4.8801413483e+00 -1.8031643126e+00  2.7906472544e+00   -4.5996094592e-02 -6.9404079956e-02 -4.3399734257e-02    2.4414062500e-04
-1.5833791629e+00  2.1342180372e+00 -6.2288389621e-01    1.4295761158e-01 -6.0535532903e-02  7.9865401089e-02    2.4414062500e-04
-4.3219954043e+00  1.3732038625e+00 -4.6526179805e+00    4.5963264498e-02  9.5706769427e-02  3.6790284748e-03    2.4414062500e-04
-1.1417051645e-02  3.9842537969e+00  2.9385168350e+00    1.1939174485e-01  2.1488792253e-01 -2.1589298040e-02    2.4414062500e-04
-1.0459204651e+00  3.1258260269e+00 -2.1127845460e+00    5.8716376288e-02  8.4918041228e-02  1.0296230915e-01    2.4414062500e-04
 2.2103188193e+00 -1.4425531103e+00 -6.6017459129e-02   -8.3254241472e-02 -5.9519506276e-02 -6.5836478186e-02    2.4414062500e-04
-2.7567273562e+00 -3.6923718297e+00 -2.9279975946e+00   -2.1632611424e-01  4.8002125641e-03  3.6309180248e-01    2.4414062500e-04
-2.6077387868e+00 -1.9866596243e-01 -2.5471220501e+00    1.3758371134e-01  8.3666478703e-02 -1.1636508599e-01    2.4414062500e-04
 8.0974417290e-01  4.2730808088e+00 -6.3957301541e-01   -3.5871348074e-01 -7.2595504419e-02 -1.2934923821e-01    2.4414062500e-04
 7.1310844917e-01 -4.6704620073e-01 -8.4910580467e-02    4.1723065459e-01  3.8606621039e-01 -5.0388479052e-01    2.4414062500e-04
-4.7134383942e-01  4.8016832918e-01  2.0944020222e+00    2.1045617039e-01  2.5099725082e-02  4.5403944412e-02    2.4414062500e-04
-7.2452977379e-01 -2.1139241259e+00  2.6600433132e+00   -3.5220231211e-01 -1.8923479786e-01  1.5397507481e-01    2.4414062500e-04
 8.2141458951e-01  2.2033154811e-01  5.0308350951e-01   -4.7560087817e-02  2.0816509332e-01  4.4822115319e-01    2.4414062500e-04
 1.1064950246e+00  9.2076666022e-01 -2.2469167671e+00    5.7638490981e-02  6.8344607884e-01 -1.0434730098e-01    2.4414062500e-04
 1.5404671924e+00  2.3294096506e+00 -7.6401403644e-01    1.4901462669e-01 -3.0430564240e-01 -1.0000770134e-01    2.4414062500e-04
-1.5077378419e+00  2.0772841650e-01 -5.0096214282e-01    4.0655116481e-02  1.1191225588e-01 -7.7358107030e-02    2.4414062500e-04
 4.4245610742e-01  1.7788648810e+00 -3.2271830042e-01   -1.8298217468e-02 -2.6878229152e-01 -2.8904438896e-01    2.4414062500e-04
 2.8421027344e+00 -2.3476092939e+00  1.8602402764e+00   -2.1282503219e-01  1.6119569803e-01  3.7297690046e-01    2.4414062500e-04
 7.2581218076e-01  5.1316338186e-01  5.6871173476e-01   -1.2851530604e-02  1.2934580424e-01 -8.1674828612e-02    2.4414062500e-04
 2.8426964106e-01 -2.5771820989e-01 -1.5345327275e-01    6.9339819263e-01  1.5872627688e-01 -8.7697025245e-02    2.4414062500e-04
-4.7664515680e+00  5.9571923483e+00 -4.9437386667e+00    1.5280955443e-01 -6.0767778806e-02 -2.1173005073e-01    2.4414062500e-04
 1.6756478587e+00 -2.5928737692e+00  2.4678607115e+00   -1.7844589886e-01 -2.6694815520e-01 -1.0648913356e-02    2.4414062500e-04
-4.4198178535e-01  2.8470037937e+00  7.2165069467e-01    1.3280508717e-01  5.4688411899e-01 -4.8475999195e-02    2.4414062500e-04
 2.7323247710e+00 -1.9894260216e+00 -3.1074604108e+00   -2.5419926778e-01  3.1359604194e-01  1.8088566223e-01    2.4414062500e-04
-9.6438995100e-01  9.0921431645e-01 -1.0214524796e+00   -1.0876728431e-01  1.0031854435e-02 -3.7247061248e-01    2.4414062500e-04
 2.4257558615e+00 -2.6740383209e+00  8.6713628768e-01    1.0017774100e-01 -1.2259767562e-01  7.2225800499e-02    2.4414062500e-04
-1.9172670110e+00  6.8770682567e-02 -2.3829499166e+00   -2.8719918200e-02 -1.7699223376e-02 -7.4047991275e-02    2.4414062500e-04
 7.0040816620e-02 -8.7041803353e-01 -1.4985752347e+00    3.5701717914e-02  2.7896817403e-01 -9.7586926571e-02    2.4414062500e-04
-5.1067432497e-01  5.1817879053e-01 -1.5905735141e+00   -2.3077785972e-01  1.5677646623e-02  1.8306533103e-01    2.4414062500e-04
-3.4684138429e-01 -2.1507256272e+00  1.1734902382e+00    1.0180460295e-01 -2.3358943460e-01  1.0421681517e-01    2.4414062500e-04
 8.9579775107e-01  5.2164006359e-01  3.2884237961e-01    2.9965456679e-01 -9.9685369978e-03  3.1684338656e-01    2.4414062500e-04
-5.0229217185e-01  3.8619973033e+00 -1.1981951297e+00    1.3855361793e-01 -8.8344725657e-02 -1.2419454889e-01    2.4414062500e-04
-3.2129258612e+00 -3.4206586156e+00  6.5316747121e+00    4.2538786598e-02  1.0417606097e-02 -2.5775617590e-02    2.4414062500e-04
 8.6953939582e-01  6.6517991024e+00  3.9462119313e+00   -1.3308133281e-02 -8.3916992728e-02 -1.5532217910e-01    2.4414062500e-04
 2.4762474812e+00 -1.6025820666e+00 -8.4702711608e-01   -1.7008789141e-01  6.4781055807e-02 -4.1035877664e-01    2.4414062500e-04
-1.0692068713e+00  9.4164811824e-01  4.7491016595e-01    1.3827096254e-02 -6.5024519878e-02 -3.9492838184e-02    2.4414062500e-04
 1.4105570477e-01  2.3449469538e-01 -3.5221579024e-01   -3.3060667140e-01 -3.0076642065e-01  1.7137974765e-01    2.4414062500e-04
 7.7349081437e-01  7.6659526133e-01  2.6760689818e+00    5.0855471242e-02  1.3789744790e-01 -3.5540322155e-01    2.4414062500e-04
 8.5828586622e-01  9.4880584303e-01 -1.0741634820e+00    1.0163828244e-02 -1.1493260013e-01  1.7981609610e-01    2.4414062500e-04
 4.0112299002e-01 -1.1859347252e+00  1.2016248569e+00    2.1687644890e-02  9.9678144667e-02 -3.2685280815e-01    2.4414062500e-04
 3.1820834902e+00  1.6198773551e+00  8.5402960442e-01   -2.2927519676e-01 -1.1396143417e-01 -1.1026535223e-01    2.4414062500e-04
-6.9788978399e-01 -1.5207577112e-01  8.5677726405e-01    9.2790405450e-04 -3.6027678152e-02 -1.2628772580e-02    2.4414062500e-04
 1.2604734774e+00 -2.3677897817e+00 -1.5457244806e+00   -1.2476655776e-01  4.0724598876e-01  5.9363009785e-02    2.4414062500e-04
-4.0622448318e+00  7.8170192768e-01  1.0792783107e+00    7.7475450042e-02  2.8334021412e-02  7.0530107995e-03    2.4414062500e-04
-4.8529215965e-01  2.2849589566e-01 -3.6840721158e-01   -4.5642833016e-01 -5.8014327151e-02 -1.0151523939e-01    2.4414062500e-04
-1.2273460379e+00  2.4325564765e+00  1.1776890364e+00    1.3825005733e-02 -1.7769222895e-01 -2.8521845924e-01    2.4414062500e-04
-3.3192834514e+00 -1.5889913667e+00  1.5311656627e+00    1.3051836196e-01 -2.0840084674e-02 -2.8638021250e-01    2.4414062500e-04
 2.2089078710e+00 -7.4777073615e-01  2.2862625256e-01   -3.2715573912e-01  1.4786744831e-01 -2.2392620032e-02    2.4414062500e-04
 7.2674455365e-01 -8.0934838859e-01 -1.3946732310e+00   -2.0663080008e-01  2.5781083016e-01  4.3991944902e-01    2.4414062500e-04
 3.9805175649e-02 -6.0854451972e-01  1.1043301939e+00    1.2948893774e-01  3.1051676615e-03 -1.9448679180e-01    2.4414062500e-04
 1.2655737316e+00 -7.9069663389e+00 -7.9849247524e+00    4.9774406358e-03 -2.9380390801e-02 -7.2020243583e-02    2.4414062500e-04
 6.2588071701e-01  9.2744857245e-01 -1.9321868018e+00   -2.8472405727e-01 -2.2370147717e-01 -7.5462232230e-02    2.4414062500e-04
-4.7502790084e-01  4.6370595531e-01  1.2931909279e+00   -3.2393840977e-02  2.4857554311e-02  2.6271286504e-01    2.4414062500e-04
 3.6949048945e-01  6.5365456501e-02 -7.0583773719e-01    3.5480263477e-02 -3.1001683431e-01 -9.0241561362e-02    2.4414062500e-04
-8.9683872021e-01  2.4930379348e-01 -1.2029823543e+00   -2.0390653192e-01 -5.1313884496e-01 -1.9484466221e-01    2.4414062500e-04
 1.8742211018e+00 -6.1824955314e-01 -5.0834111397e+00   -1.4184797003e-01  5.2049343949e-02 -8.8004330939e-02    2.4414062500e-04
-1.1285298268e+00 -4.5620645705e-01 -4.4812316294e-01   -1.1418279949e-01  1.6971709388e-02 -2.5498673046e-02    2.4414062500e-04
 1.3212631328e+00  1.7222213467e+00  2.9994406241e+00   -1.5174307574e-01  1.4800294144e-01 -1.2245324756e-01    2.4414062500e-04
-5.8893000259e+00  5.6639853827e+00 -6.0457426776e-01   -1.0642596461e-02 -3.2150726973e-02  2.2623672113e-01    2.4414062500e-04
-1.4884233214e+00  1.0631671066e+00  1.0946143646e+00   -6.6497981804e-01 -1.1554417651e-02  1.8681342340e-01    2.4414062500e-04
 1.6802813862e+00 -1.3180379878e+00 -1.7044179652e+00    2.9475525996e-02 -1.6744709668e-01 -3.5469625820e-02    2.4414062500e-04
 9.8076445421e-01 -7.9695910262e-01  2.5805822893e-02    3.9451474871e-04 -3.2707239999e-02  7.7254098609e-03    2.4414062500e-04
 1.4829940739e+00 -3.9541567781e-01 -3.2449752249e-01   -3.1406439414e-02 -6.1169046892e-02  1.1366114945e-01    2.4414062500e-04
-2.1848227813e-01  8.0621265031e-01  2.0089231306e+00    1.2014691767e-01  1.8570148983e-01  1.3707304571e-01    2.4414062500e-04
-2.8543333389e+00 -2.4336404333e-01  2.3137215774e+00    1.2389704284e-01  2.1391226358e-02 -9.8600435781e-02    2.4414062500e-04
 2.2721717865e+00  8.1926684113e-01 -9.7893648686e-01    3.2495180204e-02  6.8740363268e-03 -4.5582899453e-02    2.4414062500e-04
 4.7118683561e+00  5.8702815713e-01 -3.5629841337e+00   -5.9287063514e-02 -7.8957355853e-02  4.9611023351e-02    2.4414062500e-04
-8.8934694373e-01 -2.1413384591e+00 -3.5582641389e+00    1.5149659950e-01  5.2250821930e-02  2.8436503927e-01    2.4414062500e-04
-2.0630451468e+00 -4.8296596091e-01  2.0053755177e+00    2.2028454206e-01 -1.1414408819e-01 -1.6163171225e-01    2.4414062500e-04
-7.4541105841e-01  9.8453156081e-01 -1.9497845656e+00    1.5811436720e-01 -1.2116141654e-01  3.7605753310e-01    2.4414062500e-04
-1.7700600750e+00  1.1254875570e-01  2.2870759108e+00    2.7442221159e-02 -7.0604654523e-02  6.8899586900e-02    2.4414062500e-04
-9.8806606418e-01  4.6574414691e-01  2.0620469816e+00    2.2009691952e-01  9.8446331783e-02 -3.7321005212e-01    2.4414062500e-04
 8.0288160037e-01 -2.0818152532e+00 -8.7517857245e-01   -2.8652412934e-01 -1.0754830678e-01 -5.7042475824e-02    2.4414062500e-04
