# generated: model=plummer N=65536 seed=2026 G=1.0 Mtot=10.0 Rscale=2.0
-8.2378085475e-01  8.9738832323e-01 -5.1076643647e-01    8.9533965399e-01  2.3959597478e-01  6.3416785069e-01    1.5258789062e-04
-1.3246929300e+00  6.1587579658e-01  3.1170451886e+00   -3.7313289650e-01 -3.2196978189e-01 -2.0059426408e-01    1.5258789062e-04
 8.0033432257e-01  3.0940005635e-01  4.7836151963e+00    3.2252811757e-01 -1.4040503334e-01  1.1228528460e+00    1.5258789062e-04
-2.0918618538e+00  3.5203277380e-01 -1.0969447811e+00   -8.1271651313e-01 -3.4000555141e-01  8.0487394829e-01    1.5258789062e-04
 2.6061756616e-01  1.4143379123e+00  4.6413766873e+00    1.0950312900e-02 -4.9201216439e-02  1.1174306592e-03    1.5258789062e-04
-2.6424149204e+00 -1.4601877059e+01 -6.5977932705e+00   -1.5898264333e-01 -5.0705301011e-02  2.0673374042e-01    1.5258789062e-04
-2.1935735541e+00  1.1533205005e+00  1.0400523265e+00    1.5430868349e+00  3.2397469255e-01 -4.0925979669e-01    1.5258789062e-04
-5.0455596604e+00 -1.9224085957e+00 -2.8997261161e+00    7.2899119538e-01 -4.6522937714e-01  1.0990350952e-01    1.5258789062e-04
-2.3191600964e-01  2.1823706623e+00  2.4199167893e-01    9.7904858053e-02  8.9019557288e-02 -2.9946817132e-01    1.5258789062e-04
 7.9839285216e-01  2.4046863591e+00 -2.2543585005e+00   -1.9608979017e-01 -1.3746126143e+00 -6.5158229966e-01    1.5258789062e-04
 4.1983180357e-01 -3.4541785831e-01 -1.2407622507e+00   -1.3281418179e+00  1.0483540728e+00  1.2169967851e+00    1.5258789062e-04
 1.0533032434e-01  2.3038336363e+00 -1.5268926707e+00    8.9454206069e-01  1.2940711654e-01  6.5090837441e-01    1.5258789062e-04
-1.8953106512e+00  2.3597110976e+00 -2.2671577437e-01   -4.6107028254e-01  2.4659257947e-01 -6.9544142895e-01    1.5258789062e-04
 4.7411017108e-01  1.8047203521e-01  3.7012687890e+00    9.2633783475e-02  1.3112187902e-01  1.0147848056e-01    1.5258789062e-04
-3.8430574188e+00  3.2046388568e-01 -1.2808478919e+00    4.2191918245e-01 -1.1589296189e+00  6.6340454167e-02    1.5258789062e-04
 2.6542744199e+00 -1.1651239762e+01  6.4916310543e+00   -2.9060480865e-01  3.9392686831e-01  4.7297382324e-01    1.5258789062e-04
-4.6059858255e-01  9.3195620288e-01 -6.5889655513e-01    4.9007250292e-01  7.2829163474e-01 -4.2624410517e-01    1.5258789062e-04
 6.0142227808e-01 -5.9629665923e-01 -9.6531228932e-02   -1.2004017073e+00  9.7675438970e-01  5.9215590339e-01    1.5258789062e-04
 7.4990187923e-01  3.8387036341e-01  1.4351769274e-01    8.9150701621e-01 -1.2457793611e+00 -5.6379883884e-02    1.5258789062e-04
 5.7773280041e+00 -1.3801090044e+00 -1.1750122507e+00    1.0617647913e+00 -3.5688577925e-01 -5.2438957479e-01    1.5258789062e-04
-1.9576026384e-01 -7.9860971305e-02  8.8428091921e-01   -4.9382348759e-01 -2.1141904599e-02  1.5137228284e+00    1.5258789062e-04
-1.7161315189e+00  1.2282947995e+00 -4.5463362093e-02   -6.6010308194e-02  1.0045342029e-01 -1.9222192681e-01    1.5258789062e-04
-1.6028892411e-01 -1.9927431660e-01 -5.8465138015e-01   -6.9383105281e-01 -6.1817276005e-01 -2.0255502265e-01    1.5258789062e-04
 1.0795086195e+00  1.2718389935e+00  1.8783461974e+00    1.1054814290e-01  2.0827237764e-01 -3.2999424166e-02    1.5258789062e-04
-1.5277138510e+00 -2.0767972981e+00 -2.4052385171e+00   -4.1926391927e-02  5.8340937674e-01 -4.3516611950e-01    1.5258789062e-04
 1.2265103428e+00 -3.7279766717e+00  2.4022488203e+00   -7.8233879131e-02 -1.7766088952e-01 -3.5350814159e-01    1.5258789062e-04
 1.1412194924e-01  1.8941654218e+00 -1.9716317636e+00   -7.0926730310e-01  5.9749177929e-01  2.9308960127e-02    1.5258789062e-04
 1.6139591606e+00  3.3385476177e+00 -2.8952206681e+00   -4.5223225076e-01 -4.0960217221e-01 -9.4468505446e-01    1.5258789062e-04
 1.4961584275e+00 -6.7482744278e-01 -2.0984472336e+00    3.4411565687e-01  2.1254328554e-01 -3.8975061201e-02    1.5258789062e-04
-1.8677945099e-01  5.5365664438e-01 -2.5401851512e+00   -8.6308025280e-01 -1.0390298400e-01 -8.8276788382e-01    1.5258789062e-04
-1.5998972084e+00  7.4169453148e-01  1.5681294685e+00    2.2018780902e-02  3.5933491241e-01 -3.1523206205e-02    1.5258789062e-04
-2.6639901726e-02  4.3331632332e-01  1.7531885527e-01   -6.5311212312e-01  4.7967036066e-01 -2.3763113292e-01    1.5258789062e-04
-3.4135069830e+00 -3.1446010879e+00  1.1045374466e+00    9.0521852101e-01 -8.3945504847e-01 -3.4954190970e-01    1.5258789062e-04
-1.6050462975e+00 -1.0800204034e+00 -1.0827313926e+00   -7.6351655895e-01 -8.2921413360e-02  3.9674533807e-01    1.5258789062e-04
-1.5144087542e+00 -7.5827168577e-01  9.5891677881e-01   -4.3331020436e-01 -3.5043556218e-01 -8.6640751980e-01    1.5258789062e-04
-1.0460766257e+00 -5.4825007769e+00  1.4962724784e+00   -2.0690422480e-01 -5.0610767870e-01 -7.8245441678e-02    1.5258789062e-04
-1.4720903840e+00  8.0456060847e-01  3.3492377694e+00   -1.6544076811e-01 -5.4840615802e-01 -2.6713061270e-01    1.5258789062e-04
-8.3819632576e-02  3.5742405019e+00 -5.4122254988e+00   -2.0821198972e-01  1.4606892206e-01  2.7318289070e-01    1.5258789062e-04
 2.7679010647e-01  2.0701436347e+00  2.7471482499e-01    3.7828120747e-01  3.9827222010e-01  1.0778013717e-01    1.5258789062e-04
-2.1434277733e+00  7.3409106268e-03  8.8981927942e-01   -9.4699421145e-02 -4.9681740451e-01 -2.3162102840e-01    1.5258789062e-04
 1.6744184172e+00 -2.2697369294e+00  1.4952142380e+00    6.1886560206e-01  7.3101495685e-01  4.9713584029e-01    1.5258789062e-04
-6.3516955729e+00  6.5727590930e+00  7.7519148540e+00    1.0608662044e-01  2.1502279085e-01 -5.8013305076e-02    1.5258789062e-04
-4.8463321143e-01 -1.3986376012e+00 -2.0229033001e+00    1.7992780337e-01 -9.6648136597e-01 -7.6398863996e-01    1.5258789062e-04
 1.4893385435e-01 -2.9291824382e-01  1.3214456790e-01    3.5481085621e-01 -3.8233399727e-01 -9.4229478992e-01    1.5258789062e-04
-1.0650459822e+01  2.7956570142e-01 -2.9995353193e+00    7.7513174165e-02 -6.0763053322e-02 -3.0499120678e-01    1.5258789062e-04
-5.9272436819e-01 -1.0527383083e-01 -7.0983248224e-02   -6.4571342700e-02 -1.0273958946e+00  5.4845861609e-01    1.5258789062e-04
 4.7962953873e+00 -3.6271490614e+00  2.2496140122e+00   -4.0860755084e-02 -3.8138793129e-01 -3.0832417818e-01    1.5258789062e-04
-3.9808386608e-01  1.9188084575e+00  1.4274403450e+00    1.0088091891e-01  8.1745373387e-01 -8.4132770683e-01    1.5258789062e-04
 1.6794845518e+00  3.2188328665e+00  2.8862531337e+00   -3.9647032077e-01  9.0825608918e-01  4.2775033365e-01    1.5258789062e-04
 3.1814409745e+00 -5.2424208867e-01  2.2657565322e+00    8.9444066786e-01 -3.3921566902e-01  6.3392491849e-01    1.5258789062e-04
-9.3951837754e-01  4.0582775128e-01  9.7700778596e-01   -1.6772032401e+00  1.3937181199e+00 -9.5151907462e-01    1.5258789062e-04
-1.8993857098e+00 -2.1901439743e+00  1.2021450613e+00   -8.7508100588e-01  1.7740051797e-01 -5.9677634409e-01    1.5258789062e-04
 1.0970325088e-01 -4.0486721466e-02 -1.0114288566e+00   -8.8671759914e-01  4.3760129600e-01 -3.3338900051e-01    1.5258789062e-04
-1.3515451849e+00 -8.6528055322e-01  1.8301937050e+00   -1.6071516643e-04  7.5661915422e-02  7.2096930283e-01    1.5258789062e-04
-2.2482775653e-01  1.0262754989e+00  1.9926935492e+00   -3.5557679894e-01  1.4537056822e+00  1.5398838249e-01    1.5258789062e-04
-1.0510649510e-01  6.3639164799e-01  3.7207164357e-01   -6.0394306669e-02  1.2798858495e+00 -7.0245118241e-01    1.5258789062e-04
-6.0585540964e-01 -1.7210772512e+00  1.3349227174e+00   -4.6103441175e-01 -1.1162477064e-01 -9.2281343625e-02    1.5258789062e-04
-6.1461944237e-01 -2.3277808980e-01 -2.5445648578e-01   -1.3868062600e-01  1.2126310748e+00  1.7842958713e+00    1.5258789062e-04
 5.3348280650e-01 -3.8033425377e-01 -1.1860806357e+00    2.8014940757e-01  7.7958540711e-02  1.0992127534e-01    1.5258789062e-04
 3.4369999663e-01 -8.8586711437e-01  6.7680622851e-01   -1.1510751798e-01  3.3474867156e-01  6.1791300415e-01    1.5258789062e-04
 4.2874189786e-01 -1.2488077461e+01 -2.9415965016e+00   -1.9152726518e-01  2.2799680113e-01  7.4967384077e-02    1.5258789062e-04
 1.8044804957e+00 -3.5861060210e-01 -6.2023472654e+00    1.0170771303e+00 -5.8116164045e-01 -1.1770629352e-01    1.5258789062e-04
-1.4178422927e+00 -5.1554639940e-01  9.3663183995e-03    1.7985935747e-01 -1.2856170940e-01  9.2855639221e-01    1.5258789062e-04
 3.7411754220e-01  9.7329828557e-01  2.3925075347e+00   -5.2301252391e-01 -4.3302994121e-01  1.1603880511e+00    1.5258789062e-04
 3.3829978061e+00  1.7452300643e-01  5.3329389719e-02    3.8637846759e-01  1.1336145321e+00 -1.2424064964e+00    1.5258789062e-04
-2.8634502848e-01  2.1840912914e+00 -4.6143526186e-01   -2.0700621822e-01 -1.4392775435e+00 -3.1709993767e-01    1.5258789062e-04
-2.1612882118e+00 -7.8304503284e-01  1.9788587588e+00   -2.4541453517e-01  5.5780482187e-01  2.9492340302e-01    1.5258789062e-04
-4.7328688077e-01  1.6046309339e+00 -9.9394123777e-01   -7.3798134485e-02  6.7651730326e-02  2.4587501345e-03    1.5258789062e-04
 1.6357704380e+00  9.1379271791e-01 -2.6026688854e+00    3.0652909086e-01  4.5148699779e-01  1.0513328105e+00    1.5258789062e-04
-2.6373296420e-01 -4.2707185140e-01 -8.1341620266e-01   -1.4560336306e+00 -1.2627589654e+00  1.3365204886e+00    1.5258789062e-04
-8.4864941026e-01 -4.0426209827e+00  2.6525660520e+00    4.3862385280e-01  3.2870075477e-01 -6.5819580845e-01    1.5258789062e-04
 1.8685446692e+00 -1.1193613259e+00 -3.3567560987e-01   -1.0426892431e+00  4.2643923467e-01 -5.2978432333e-01    1.5258789062e-04
 4.1611498705e-01 -1.9762140575e+00  1.0659151152e+00    3.8643572526e-01 -1.3913950587e-01 -2.0344432439e-01    1.5258789062e-04
-1.3655697736e+00  8.3643499019e-01  7.2381184781e-01   -1.1977739767e-01  1.5767776643e-01 -8.9773552335e-01    1.5258789062e-04
 2.6955819878e-01 -4.8920028705e-01  9.5793064735e-01   -9.9064745613e-01  1.0996225971e+00  1.5538120463e-01    1.5258789062e-04
-8.1063310380e-01 -2.5347238834e-01 -8.4209873332e-01   -2.5327477406e-01  2.1904851208e-01 -5.8868318448e-02    1.5258789062e-04
-2.9309547525e+00  3.7073588009e+00 -4.3786277269e+00    4.5563838335e-01  9.6141570733e-01 -9.3527902776e-01    1.5258789062e-04
 9.3049606740e-01 -1.3229564830e+00 -1.3994884707e+00    7.9918779308e-01  8.1273165611e-01 -6.0546487357e-01    1.5258789062e-04
 1.1935925748e+00 -2.3177272014e+00 -1.7565729154e+00    3.7422398858e-01  4.1061597382e-01  5.2425918575e-02    1.5258789062e-04
-3.2111855297e-01  9.7460560253e-01  2.5380268901e-01   -5.3115684123e-01  9.8656496027e-01  3.7990584134e-01    1.5258789062e-04
 9.2992595855e-02  1.5623084160e+01  1.5204760622e+01    4.7554390129e-01 -1.5018354904e-01  1.1907599435e-02    1.5258789062e-04
-1.2152896527e+00  1.0490358522e+00 -8.9942861337e-01    1.2023229024e+00  2.1820489010e-01 -5.1288199602e-01    1.5258789062e-04
-4.0938471673e+00 -2.3309190568e-01 -2.8999073615e+00    1.5257826342e-01 -5.6729826571e-02  4.6227365880e-02    1.5258789062e-04
 1.3931144382e+00 -3.3698781634e-01  6.4204302287e-01   -3.3923795233e-01 -1.2965079884e-02  4.9675913349e-01    1.5258789062e-04
 3.7188324490e-01 -4.7698469839e-01  1.2667998291e+00    9.3457850647e-01 -9.1013955195e-01  1.5526797227e+00    1.5258789062e-04
 5.3100180522e-01 -3.9890209648e-01  7.3802621667e-01    1.2957459648e+00 -4.6614938001e-01  1.7672787089e-01    1.5258789062e-04
 8.3380052637e-01 -4.3881606594e-01 -4.5629040932e-01    9.0468167925e-01 -9.7916718471e-01 -5.6140413576e-01    1.5258789062e-04
-5.2501103253e-01  6.5910901160e-01 -5.0757827256e-01    1.1808346658e+00  1.0020957320e+00  4.8159691142e-01    1.5258789062e-04
 1.4196672723e+00  1.2408732503e+00 -1.1493448932e-01    4.2491269957e-01  2.2806335829e-01  9.2337829292e-01    1.5258789062e-04
 2.7693078131e+00 -4.4667913124e+00 -4.6423255952e-01   -3.9055365893e-01 -5.3440104435e-01  1.1944531954e+00    1.5258789062e-04
-1.3039030103e+00  2.1508315500e+00  2.5961064900e+00   -9.0385070932e-02 -8.8773902028e-02  4.5063167872e-02    1.5258789062e-04
 2.0590626520e+00 -1.4348985967e+00  5.8875166754e-01    5.5055440408e-01  7.0828662008e-01  6.9462693394e-01    1.5258789062e-04
 8.5911439666e-01  7.9786847275e-01 -6.9424177461e-01    9.0299813900e-01  1.8175672108e-02 -6.1222281382e-01    1.5258789062e-04
-5.0569481974e-01 -7.4342756879e-01 -1.5426129546e+00   -2.6305583783e-01  1.7716267295e-01  4.2803253820e-01    1.5258789062e-04
-1.0636968836e+00 -2.4735127774e+00 -6.1434318305e-01   -5.9109754461e-01  1.1432446709e+00  7.1635379133e-01    1.5258789062e-04
-4.7867473196e-01 -1.3226898872e+00  1.8160586337e-01   -1.3139779016e+00 -3.1845297201e-01 -3.1253449098e-01    1.5258789062e-04
 3.0154309871e-01  7.9724421644e-02  2.3243723221e+00    6.3562257632e-01 -8.6501308425e-02 -1.3244537355e+00    1.5258789062e-04
 3.3461463749e+00 -2.3216215044e+00  4.3276382072e-01   -8.5081970221e-02 -5.6678262989e-02  1.4971576583e-01    1.5258789062e-04
 1.7831792305e+00 -2.1263154446e+00  6.2768867241e-02   -4.9549864504e-02 -1.4950737809e+00 -3.7347147542e-01    1.5258789062e-04
-1.8521609810e+00 -8.4920401225e-01 -1.0773556500e+00    3.3934331277e-01  1.3152721120e-02 -1.6896342772e+00    1.5258789062e-04
 7.2578875357e+00 -3.5367649947e+00  4.4240540847e+00    4.1772896818e-01  3.1015003682e-01  4.2463610386e-01    1.5258789062e-04
 2.4662090036e+00 -7.8202563610e-01 -3.8793599819e+00   -7.7193769481e-01 -3.9718275231e-01  1.2749952296e-02    1.5258789062e-04
-1.2788517564e-01 -1.9703098829e+00 -2.6351238198e+00   -2.8457866766e-01  8.4885613902e-02 -5.6335756589e-01    1.5258789062e-04
-3.3686804661e+00 -2.3523017848e+00  2.2440637686e-01    4.2276936113e-01  6.5037112339e-01  8.8323276334e-01    1.5258789062e-04
-5.9275347560e+00 -1.4698883592e+00 -1.2811443873e+00    4.4332820899e-01 -1.0678714725e-01 -2.6827205500e-01    1.5258789062e-04
 5.3426190850e+00  8.4919143617e-01  1.1245533973e+00    5.7610448596e-01  5.7963834262e-01 -6.8078047383e-01    1.5258789062e-04
 1.0378148729e+00 -2.3921873981e-02  1.1183840869e-01    3.4191955538e-01 -1.4633374531e+00 -1.0435210050e+00    1.5258789062e-04
 2.3488875559e+00  6.3402416222e-01 -1.8090755166e+00    1.1287271725e+00  4.4117112820e-01  4.2092962615e-01    1.5258789062e-04
 1.0986624759e+00  2.2426682845e+00 -3.0534739056e+00   -3.5975192663e-02 -2.1874874098e-01 -1.8082168083e-01    1.5258789062e-04
-2.3439857964e-01  3.0608281541e-02 -5.1252369219e-01   -1.4449606781e-01  6.1584756279e-02 -4.6649037503e-01    1.5258789062e-04
-1.1886109287e+00 -6.3620298501e-01 -7.3427430369e-01   -8.4392469688e-01 -1.3551973979e+00  2.1505233241e-01    1.5258789062e-04
-5.8285221324e-01  1.5709169214e+00 -2.8215247738e+00   -7.7275202408e-02 -2.0258953803e-02  8.9264859854e-02    1.5258789062e-04
-1.2679979990e+00  1.6701007755e+00 -1.3368255976e+00    1.0346218596e-01 -1.1274644656e-01 -2.9141765799e-01    1.5258789062e-04
-8.2078024275e-01 -4.6525277370e-01 -2.1307251630e-01    2.6129584840e-01  1.1097305016e+00 -1.5924348734e-01    1.5258789062e-04
-2.9397638039e+00 -5.9916917454e-01 -2.8625947618e+00   -2.1361769337e-01 -9.2431550469e-02  1.4498912482e-01    1.5258789062e-04
-1.2834639442e+00 -1.2828836005e+00  7.5194921146e-01    9.9459014609e-01  1.0873813397e+00  1.2762166687e+00    1.5258789062e-04
-6.7520940615e+00  7.3495783116e+00 -1.0965541043e+01    4.4188773728e-02 -1.8769487821e-02 -2.4045024995e-01    1.5258789062e-04
-6.8157229962e+00 -1.7313986220e+00 -6.1024762193e+00    7.4436635627e-02 -4.9160664127e-01  2.5452967348e-01    1.5258789062e-04
-7.1737073354e+00  5.8529515808e+00 -3.2525890456e+00    2.1447298927e-01 -7.7616400072e-01 -3.2922816986e-01    1.5258789062e-04
-4.3430065163e+00  6.1233964758e-01 -2.9503170844e+00    1.3141884308e-01 -6.5663942911e-01 -1.1119713386e+00    1.5258789062e-04
 4.3535918797e-01  2.2413548682e+00  2.0911508636e+00   -1.1997853773e-01 -4.1008765411e-02 -6.5218092285e-01    1.5258789062e-04
-3.1356621440e-01 -1.3067110866e+00 -8.0448891774e-02   -1.4726909319e+00 -5.5665215562e-01  7.4917866769e-01    1.5258789062e-04
-2.8628721993e-01 -2.1345029189e+01 -1.1407423370e-02   -5.0892305139e-01  1.5360761760e-01 -1.5765056016e-01    1.5258789062e-04
-3.8132005373e+00 -9.9411949447e+00 -2.0179262761e+00   -1.2161731176e-01  1.8323943931e-02 -3.4835244507e-01    1.5258789062e-04
 1.6525050738e+00  4.2413836064e-02 -9.7868313941e-01    6.2997913230e-01 -3.0404321265e-01 -7.1539901798e-01    1.5258789062e-04
-5.6911064961e-01 -2.1355553655e+00 -2.7781438359e-01   -1.1748008505e+00 -1.2739381879e+00  1.4125227273e+00    1.5258789062e-04
 6.8872159840e+00  3.5726870184e+00 -4.3303149588e+00    1.8130993349e-01  9.5514978753e-02  4.2316909288e-02    1.5258789062e-04
 5.2073077901e-01  1.2863422459e+00 -2.5888117655e-01    2.8729551194e-01  1.9067152686e-01  1.3242151090e-02    1.5258789062e-04
-2.8421166816e-01  5.4227812452e-01  9.8877795710e-01    7.6553762376e-01 -7.6909827647e-01 -3.6896287728e-01    1.5258789062e-04
 4.7495085150e-01 -1.4031539515e-02 -1.0873947950e+00    2.0178679684e-02  9.7366691024e-01 -1.6953490778e-01    1.5258789062e-04
 3.7412045981e-01 -3.2136708212e-01  8.6239041548e-01   -5.2264230519e-01  6.6267488299e-01  2.3944177497e-01    1.5258789062e-04
-3.9360896619e-01  1.4384653434e+00  5.2010150169e-01   -1.1246357701e-01 -2.4757037790e-02 -3.5291377829e-01    1.5258789062e-04
-2.3807141192e+00 -1.5460312737e+00  2.8543127151e+00    8.4609768856e-01  2.9489317937e-01 -4.4815465140e-01    1.5258789062e-04
-1.1307319977e+00  5.0539505212e-02 -1.9515914074e-01   -9.7425253277e-01 -2.8915998742e-01  3.5114598892e-01    1.5258789062e-04
-1.1137594291e+00 -3.3676453035e-01  3.3146355845e-01    1.5208873328e+00 -9.3317224963e-02 -1.7567712783e+00    1.5258789062e-04
-1.0481208403e+00  7.8394335086e-01  1.8729884344e-01    1.6384726427e-01 -1.0206908275e+00 -5.5203374520e-01    1.5258789062e-04
 4.0746661095e+00  4.7599912393e+00  2.1520071520e-01   -1.0093585881e+00 -1.2571637898e-01 -2.1456380198e-02    1.5258789062e-04
 5.2864038687e-01  1.7584816329e+00 -3.5358529887e+00   -4.5988064463e-01  1.9915970460e-01  2.4558093442e-02    1.5258789062e-04
-5.1782335451e-02 -3.0402486130e-01 -6.1236252798e-01    1.2740202126e+00  1.0334728914e+00  9.2567058540e-01    1.5258789062e-04
 1.3921910494e+01 -9.7179661986e+00  4.0552505913e-01    8.0177803988e-02 -8.4257307884e-02  5.0641274469e-01    1.5258789062e-04
 2.7863607255e+00 -2.6752895767e+00 -2.6754684298e+00   -2.4125817258e-01  1.0938532886e-01  3.3438927359e-01    1.5258789062e-04
 8.7207822049e-01  2.3909301900e-01  7.5202024194e-01   -2.2540774133e-01 -7.3651312873e-01  1.8167570070e-01    1.5258789062e-04
-5.7445659281e-01  1.5640384662e+00  2.8380273450e+00    5.5404221509e-01 -4.6561718269e-01 -1.2523811536e-02    1.5258789062e-04
-1.2478992110e-01 -1.1738440857e+00 -5.8243876355e+00    5.4007549243e-01 -3.0260436137e-01  4.2375890630e-01    1.5258789062e-04
 4.9170258327e+00  4.7605911115e+00 -2.1015678184e+00    1.8973907373e-01 -2.8976055225e-01 -2.2503155549e-01    1.5258789062e-04
-1.3385969377e+00  6.4498550131e-01  2.6029070958e+00   -1.4092137486e-01 -1.2295806409e-01  1.5037228131e-01    1.5258789062e-04
 7.4554690192e-01 -4.6098573842e+00 -6.9549751196e-01   -5.6009962705e-01  6.9319287903e-01  7.3518160674e-01    1.5258789062e-04
 1.6456730531e+00 -3.1922253600e-01  1.6765615662e+00   -7.6378427376e-01  2.6869817929e-01  6.4598809355e-02    1.5258789062e-04
 1.4146236631e+00 -2.3865202127e+00  3.6986675282e+00   -1.4921207961e-01  4.8058260158e-01 -1.4551112852e-01    1.5258789062e-04
-3.5813245958e+00  2.7714688619e+00 -2.9612335364e-01   -1.4269493172e-01  4.1731300354e-01 -6.2418006285e-01    1.5258789062e-04
 6.1144134283e+00  3.9865367195e-01  5.7651216237e+00   -1.5862893487e-01 -3.0432917823e-01 -5.4482952247e-01    1.5258789062e-04
-1.8154322650e+00  1.2625707528e+00  1.5355952713e+00    1.1473896577e+00  8.9393865194e-01  3.3433686603e-01    1.5258789062e-04
 1.5367094324e+00  6.6479574678e-01 -4.5632404764e-01    3.5860145044e-01 -1.3433530557e-01  3.4308896093e-01    1.5258789062e-04
-1.6869016250e+00  3.7434914992e-01 -2.2350733866e+00   -1.2352401708e+00  2.1651368378e-01 -7.2540761083e-01    1.5258789062e-04
-3.0109111412e-01  7.0318709583e-01  2.0363737811e-01    3.7421781011e-01  1.8735314616e-01 -2.1710929495e-01    1.5258789062e-04
 5.4329148550e-02  2.1258008063e+00 -5.0382630525e-01   -8.5022971660e-02 -6.6395311278e-02  1.7590190915e-01    1.5258789062e-04
 8.5111281419e-02  1.4409246336e+00  1.0057651409e+00   -3.2504732382e-01  1.7213531205e-01 -8.4725178370e-01    1.5258789062e-04
-3.9695451285e+00  2.3042081159e+00  8.5096746055e-01   -1.1914046938e+00  2.2502870219e-01 -3.4528640364e-01    1.5258789062e-04
-5.0032331625e-01  1.4701097531e+00 -3.0818051769e-01    1.5688856671e+00  9.2238124998e-01 -5.0210102938e-01    1.5258789062e-04
-1.5839979736e+00 -2.7996490981e-01  3.1259958642e+00   -2.5974615158e-01 -2.1978668143e-01  1.2726293626e-01    1.5258789062e-04
-2.6292083368e+00  1.3955579384e+00 -1.1068132340e+00    2.7723348360e-01  1.4842782706e-03  2.5335688239e-01    1.5258789062e-04
-1.7770680995e+00 -1.3312357457e-01 -1.3896057364e+00   -1.1483670954e+00  8.2697618438e-01 -2.4248752369e-01    1.5258789062e-04
 2.1718550077e+00 -2.3270585813e-01 -2.9369823885e-01    4.1356941554e-01  1.3974355739e+00 -2.2946303669e-01    1.5258789062e-04
 3.8260740848e-01 -1.3484351081e+00  7.9906302564e-02   -2.1977066545e-01  1.5728190436e-01  8.2817151357e-02    1.5258789062e-04
-3.2693338651e-01  2.3396848006e+00 -3.1335752698e+00   -3.9180506494e-01 -7.8229305981e-01 -9.6929817440e-01    1.5258789062e-04
 1.5250798661e+01 -4.4316839156e+00 -7.2652643436e+00   -9.6613759498e-02  3.3657913460e-02 -7.6834592377e-02    1.5258789062e-04
 1.2533401760e+00 -2.2991780244e-01  1.3025363079e-01    1.2909851909e+00 -1.3126407195e+00  2.9687376084e-01    1.5258789062e-04
-2.1666657451e+00  3.7625365732e+00  2.5375934338e+00   -4.0422104119e-01 -1.0294557450e+00  1.5310822619e-01    1.5258789062e-04
 7.8801392049e+00 -1.7011131344e+00  3.5871664239e+00    3.2559915676e-01 -4.6086231782e-01  3.1194569458e-01    1.5258789062e-04
 1.1685512562e+00  2.5944764510e+00  3.1120193339e+00    3.2810539580e-01 -5.2457702993e-02  7.9644172636e-02    1.5258789062e-04
-1.6749460323e+00 -1.7619765855e+00  4.9524232242e-01    3.5261327313e-01 -3.4255264765e-01 -6.2464720392e-01    1.5258789062e-04
-4.6778723110e-01 -1.4200226906e+00  1.1641165162e+00   -5.0390699879e-01  1.4628407025e-01 -2.7927239580e-01    1.5258789062e-04
-2.9306160563e+00 -1.0297118807e+00  2.2474432259e-01   -3.3338632918e-01  2.7533119115e-01 -2.3443708643e-01    1.5258789062e-04
-1.1659689925e+00 -2.1743249712e+00  1.0135422489e+00   -1.9981786085e+00 -6.9722351272e-01  1.9107892429e-01    1.5258789062e-04
-2.2126831516e+00 -1.1653906139e+01  4.2472151663e+00    4.3510192299e-01 -2.4286346636e-01  7.2453194798e-02    1.5258789062e-04
-1.2808535851e+00 -3.2092543083e+00  2.5736401218e+00   -4.3259589043e-01  1.0842985919e+00  3.1853657308e-01    1.5258789062e-04
-2.5648575536e+00  4.7006291568e-01  6.3143475062e-01    1.5230386673e+00 -1.9525313307e-01  9.0783822689e-01    1.5258789062e-04
-5.0049829921e-01 -4.4974060743e-02 -3.5557792511e-01    6.7271542154e-02 -1.6689111049e-01  2.0185627483e-01    1.5258789062e-04
 2.5152870963e-01  1.6633103338e+00  2.2014616512e+00    1.4440889558e-02 -1.7766525403e-01  3.2651984835e-01    1.5258789062e-04
-3.0447222815e+00  1.1215465939e+00  2.0435232458e+00   -9.3020360165e-01 -1.4904356423e+00 -7.1611083258e-01    1.5258789062e-04
-4.0678860521e-01 -1.2999038355e+00  2.5404538417e+00   -2.2275476534e-01 -5.5938655907e-01  1.0771765574e-01    1.5258789062e-04
 7.6564373311e-01 -2.4707273433e+00  2.2147488928e+00    1.8194667993e-01  4.1471554760e-02 -1.8316141547e-01    1.5258789062e-04
-3.3008891921e-01  9.3128490776e-01  8.5642421135e-01   -1.9264123821e-01  1.3597108599e-01 -4.1005677252e-01    1.5258789062e-04
-1.4793014682e+00  1.4438697543e+00 -1.7600780320e+00    8.0511529583e-01 -1.0600853390e+00  2.0712549739e-01    1.5258789062e-04
 3.7434872755e+00  1.8629544141e-01  7.6983316149e-01   -1.1134221042e-02 -2.4337333497e-01  1.5439577181e-01    1.5258789062e-04
-9.4044705763e-01  1.5245239869e+00  8.3342881162e-01   -1.2128294548e-01 -8.3556637850e-01 -5.8568565993e-01    1.5258789062e-04
 2.0017569353e-01  7.1850503147e+00 -1.6898407261e+00    6.5850732818e-01 -2.7019371930e-01  2.1523553091e-01    1.5258789062e-04
-7.0490275615e-01  1.9311206596e+00  3.3142176394e+00    9.7205968093e-01 -1.4474133063e-01 -6.0763233756e-01    1.5258789062e-04
 9.4986945749e-01  3.2774619197e-02 -1.2747571473e+00    7.6076904239e-01 -1.4997839500e+00 -1.2976515124e+00    1.5258789062e-04
