# 球形星团 N=4096, Plummer-like 分布 (r<=2), M_total≈4101.6, 质心&总动量已归零
 0.82689908  0.23090734  0.63148782    0.05807638  0.01750309 -0.29028862   0.92992
 1.03809942 -0.80588243 -1.49935664   -0.11972739  0.13036584 -0.24171030   1.23845
 0.50657389 -0.83821418 -0.41518514   -0.23655418  0.01581156  0.19193825   1.07756
-0.38293706 -1.78191276 -0.24572340    0.07443064 -0.25611652 -0.13229790   0.89223
 0.63439377  0.92774359  1.38559969    0.02699049 -0.29290072  0.05948574   1.27808
 1.96094267 -0.39608741  0.24180005   -0.27710000  0.12437587  0.01481748   1.21315
 0.41489793 -0.14211472 -1.60494612    0.20932866 -0.14533713  0.15496865   1.24776
-1.60360490  0.81900439  0.46930094   -0.21549305 -0.20921548 -0.03819204   1.00604
-1.18237088  0.46438625 -0.66175344   -0.16230821 -0.24272785 -0.07579589   0.99126
-0.65531297 -0.13917970 -1.49885275    0.19994697  0.18103025  0.12701097   1.02456
-0.96234641  1.23962910 -1.18671882   -0.08701213  0.28371609 -0.04903624   1.20800
 0.98290661 -0.74681597  1.49893321    0.21623564  0.19906367  0.04381833   0.82399
 0.25449685 -0.98155360  1.03544251    0.24889075  0.05151707  0.15493059   1.08965
 0.09841300  0.56532203  0.74795427    0.11037728 -0.13819128  0.24290450   0.75263
-0.26245180  0.05967574  1.17911785   -0.21517972  0.19370099 -0.08702913   0.76169
-0.66425501  1.12337494 -0.01890613    0.06122236  0.13771396  0.26093174   1.15886
 1.57926026 -1.09380273  0.52139799    0.18357886  0.23358756 -0.00750140   1.10607
 0.75486346  1.77666702 -0.31109386   -0.23120613  0.11520304 -0.15636014   0.71259
-1.37466000  1.05605869 -0.28354859    0.18829660 -0.22279907 -0.05434401   0.80491
-0.43632843  1.58897118  0.11606362    0.12101981  0.12936240 -0.23725360   0.78653
-0.48468757 -0.30521045  1.54783880   -0.09070227 -0.16753980  0.23603224   1.10598
-1.12855912  1.14055364  0.84785456    0.02966452  0.25900223 -0.14486721   1.15268
 1.23969768 -0.53117518 -1.43891684   -0.20019552  0.14438347  0.17812603   0.94663
-0.03269983  0.73565792  1.08198317    0.26711568 -0.09623427 -0.08125211   1.15366
-0.85842155 -0.91656105  1.19757852   -0.10476483  0.00111440 -0.28008768   0.96669
-1.06865630 -0.97689404 -0.33481542   -0.24196273  0.14304654  0.11701037   1.17524
-0.13126959  0.53145590  1.66955005    0.20969090  0.02593212 -0.20595542   1.21540
 0.74438593  1.39201251 -0.39345100    0.09221970  0.27701705 -0.06001191   0.83318
-1.38706005  0.24944398 -1.31340945    0.27901278 -0.08525766 -0.04661965   1.07284
 0.09505583  1.46027680  1.02771926   -0.15731379  0.16407565  0.20182480   1.19092
-1.58820430 -0.56105654  0.63251293    0.28343671  0.01203174  0.08639024   1.18570
-0.80917828  1.37469856  0.81454071   -0.00984357 -0.00861921 -0.29721147   0.82150
 0.80851191  0.06275598  0.17656512    0.16976467  0.14153810  0.20170664   1.29201
-1.36897890  0.39130477  0.84607015   -0.21721269  0.11247539  0.18163129   1.00004
-0.69581404  1.40090043  0.66032360   -0.07463570  0.29159664  0.00772808   1.07353
 1.25305013 -1.21690669 -0.60538176   -0.26355939 -0.14739903  0.03581836   0.82795
-1.33548546  0.44995144 -0.67874524    0.05008060 -0.19769068 -0.21637980   1.03153
-0.17825280 -1.92471171 -0.45464727   -0.03377052  0.21395119  0.21083233   0.96529
-1.10702116  1.12927111 -0.83841752    0.08171860 -0.17453094  0.23093937   0.90432
-1.44490739  0.93589260  0.76033301   -0.12126112  0.18225926  0.21025447   1.14304
-1.69847054  0.69561687  0.58432064   -0.19432005 -0.21112992 -0.09409150   1.21927
 0.20850092 -0.56499007  1.86925685    0.00919920 -0.25583281  0.15873419   1.04482
-0.96078337 -0.42923629  1.42657044   -0.12342383 -0.19973184  0.19219675   0.74629
-0.41173051  0.50818845  1.77568818   -0.28128781  0.11267319  0.02754715   0.78789
-0.65545522 -0.29933986  0.83309791   -0.26221517  0.14827723 -0.03648331   0.78230
-1.20496425 -1.25521357  0.35902376   -0.14111051 -0.20517733 -0.16830123   0.84960
 0.07850810  1.04960361  0.38084682   -0.06528762 -0.12113099  0.27023606   1.19723
-0.90313563  0.61964180  0.31815587   -0.25564083  0.01312861  0.16599716   0.93321
 0.10370873 -1.60141221  0.28660962    0.07966042 -0.12633959  0.26142009   0.77554
-0.83856524 -0.98988871  1.44588327    0.06251058 -0.03014724 -0.28827669   0.71213
-0.03328960  1.20530938 -0.05245526   -0.18598264 -0.20298389 -0.12317458   1.03153
 0.40913412  1.80417619 -0.62419920    0.14448680  0.00119157  0.26307290   0.74712
 1.88577381 -0.34858169 -0.62295404   -0.14917866 -0.24439470  0.09910962   1.08744
-0.70248836 -0.83531691  1.61056568   -0.30277978 -0.02684142 -0.01274807   0.75951
-0.82534654  1.75545398 -0.16746345   -0.24683683  0.17600732  0.01775356   0.94768
 0.46406272  0.57593381 -1.69814171    0.07543916  0.03571505  0.28958698   1.16332
-0.68022274  0.30481396 -1.74455253   -0.01809306  0.18971991 -0.22935971   1.15399
-0.74673072  1.49039248  0.58929389   -0.19273165  0.23087963  0.03739989   1.14204
 0.59224676  0.71105760 -1.30843259   -0.15024863 -0.02145751 -0.25865401   0.81270
-0.13495745 -1.65432037  0.02914558   -0.21362335  0.15034755  0.15626063   0.96203
-0.42244025 -1.58566826  0.29491378   -0.11375102  0.12871344  0.25053904   0.73050
 0.24701370  0.73852462 -0.31175934   -0.19614511  0.04042882  0.22974783   0.99462
-0.51556889 -1.20196129 -0.61947377    0.08697529 -0.25306563 -0.13012635   1.24933
 0.09837803 -1.07870217 -1.51124939   -0.00712137 -0.29333626  0.06550650   1.01718
 1.57349567 -0.42935573 -0.85858944   -0.19875478 -0.14599805  0.17841705   1.12646
 0.55145191  1.00557172 -0.44043079    0.07571370 -0.21745713 -0.18792231   1.29159
-1.24886886 -0.48537669  1.44934460   -0.18336054  0.15611873  0.18588280   0.98233
-0.64856880  0.34059011 -1.43058298    0.21923830 -0.12726658 -0.15166821   1.26731
 0.00946702  1.00814496  1.68949281    0.00892775  0.08626698 -0.28440100   0.97792
-0.16636452  1.02442419 -0.79810605    0.25120915  0.14966086 -0.04505909   0.70056
 0.94391322  1.59242688 -0.38569105   -0.14766733  0.09454449  0.24863616   0.96650
-1.04661919 -1.59161390  0.05557204    0.00130142  0.27778810 -0.11049088   1.13512
-1.39366735 -1.33218170 -0.02784412    0.23044995  0.17890670 -0.05070721   0.85200
-1.85364971 -0.40736392 -0.46631962    0.14502972 -0.20142735 -0.16203856   1.29698
-1.19366162 -0.04492437 -1.33055644   -0.03861127 -0.09087627  0.28646788   0.72669
 0.33955093  1.22747350  0.02388276   -0.29829189  0.03297954 -0.04763677   0.83042
 1.40252061  0.13277974  1.39759166   -0.19010549 -0.19600182 -0.12812936   1.28972
 0.06590146 -0.02427636  1.60473280    0.29031276 -0.04279580 -0.03382488   0.97661
 1.54576154 -0.62860950  0.03844790    0.02289249 -0.21196204 -0.20794345   0.84814
-0.19198768 -0.33857466 -1.40149698   -0.08945931 -0.14511209  0.25102604   1.03094
-0.72771281  1.40298479  1.16010871    0.22556160 -0.18796091 -0.03986749   1.12988
-0.33230853  1.89016337  0.39211569   -0.20693568 -0.10752841  0.19603413   1.09393
-0.94938488  0.40906293 -0.23858888   -0.20735742  0.15816923 -0.15158107   0.83157
 1.57191723  0.28210016  0.25086395    0.07487324 -0.05384994 -0.28167552   0.83176
-0.84572105 -1.24717504  1.13808289    0.28272257  0.07689669  0.04333976   0.85450
-0.73056723  0.07270203  1.71012890   -0.28604601  0.08639119 -0.05392123   1.24194
 0.91297166 -1.47689446 -0.75144578    0.00422550  0.06420186 -0.29030475   0.99229
-1.04028762 -0.45215505  1.39275649    0.05173766  0.20822008  0.21115588   1.25188
 0.66084081  0.39633545  1.00783236   -0.16655558  0.20789163 -0.14046770   1.21150
-1.50830379 -0.76243855  0.61826167    0.27481103 -0.10930554 -0.00786297   0.89714
 0.94537193  1.50273970  0.48166670   -0.17109822 -0.02988418  0.25022754   0.91437
-1.08186381 -1.27485223  0.32074125   -0.08669123  0.10704700 -0.26526900   0.98842
 0.47278095  0.47592016 -0.47110889   -0.15229043 -0.25141127 -0.06753917   0.90896
 1.34519930  0.33371680  1.02125570    0.05650273 -0.28570123 -0.06577516   1.22903
 0.72018032 -0.58326454 -0.12730534   -0.20496160  0.21122720  0.07432537   1.20867
-0.51081709 -1.17124859 -1.04514974    0.10118069  0.03983712  0.28058902   0.91949
 1.03243823  1.26352887  0.55132687    0.21526524  0.10831724 -0.17065161   1.19989
 1.26328036  0.07514145  0.10640948    0.24641232  0.06625449 -0.14809343   1.20506
-1.45089053  0.12669632  0.64947031    0.15111738  0.19622341 -0.16264786   0.82267
 0.30680988 -1.73873714 -0.33381249   -0.24506447  0.12043105  0.13513744   1.25211
 1.24136612 -0.92815879 -0.55096823   -0.10064286 -0.20465896  0.19972906   0.94797
-1.29253290  0.48722109 -0.40619494    0.26443850 -0.08945733  0.10129889   0.86161
-1.17079317 -0.62113898  0.64313392    0.11190264  0.19493118  0.19876560   0.76627
 0.99166261  0.66684338 -1.22539067    0.13906635 -0.12627416  0.23387871   0.83043
-0.94023148 -0.26448975  0.51462060   -0.07000969  0.15373840  0.25171791   0.88948
-0.81488013  0.54399849  1.62399668    0.25364505 -0.06473245  0.14131068   0.79489
 0.53016457 -0.88850050  1.71454325    0.24046722 -0.09158346 -0.14458076   1.19947
-0.54018380  0.69508039 -1.02862642   -0.00261989  0.05213905  0.29804182   0.91899
-1.11864860 -0.27554274  0.04061927   -0.18826541  0.21655151 -0.09373713   0.92082
-0.26440286 -0.22669583  1.02216608   -0.19252068  0.04136357 -0.22736226   0.79148
 0.98610785  0.27841791  0.79617646   -0.18330816 -0.05987189  0.23585501   0.86280
 0.36154463  0.35038321 -0.18835638   -0.01326397 -0.02390921 -0.29629958   0.71576
-1.64532622 -0.18651331  0.77918853   -0.20029007 -0.17567447 -0.14147450   1.06845
 1.82191843 -0.38828483 -0.13060329    0.29508942 -0.00655079  0.01926639   0.77012
-1.24652153  1.10211724  0.07469178    0.01186291 -0.26476372  0.14277436   0.73051
-0.34052487 -1.11275438 -1.29330594   -0.00837637 -0.23494289 -0.18391367   1.03356
 1.37251419 -0.34182858  0.49809964    0.25564971  0.14612854 -0.02944975   1.02602
 0.32766002 -1.07774111 -1.60385167    0.17911546  0.23652206  0.02212533   0.76488
-0.44135739  0.57811160  1.16741790    0.17224618 -0.20625709 -0.12493336   1.15907
 1.28648041 -1.15297353 -0.92730342    0.04377725  0.22224260 -0.19304409   1.15291
 0.21379056  0.65738920 -1.61699988   -0.18364293 -0.08156349 -0.22368885   1.18725
 1.93454240  0.47391365  0.28117716    0.17521558 -0.18231559  0.15918217   0.70339
-0.39722815  1.51617129  0.60722201    0.22063234  0.19335447  0.04710121   1.12730
-1.29231362 -1.16083331  0.95728564   -0.18920325 -0.21307478 -0.09958483   0.80061
-0.32430008 -1.43600591 -0.26945661    0.03907337  0.26001502  0.14578055   0.92363
 0.08381803 -0.04764574  1.36134769   -0.01365370  0.01234226  0.30221707   1.19256
-0.89812784  0.44874441 -1.00657650   -0.24561980  0.07762121 -0.15792875   0.97975
 1.67029806  0.19652709 -1.05997641    0.25558830 -0.14773136  0.02707160   0.80013
 1.59743744 -0.05259830  0.95207049   -0.20679339 -0.21736712 -0.03964272   1.06446
-0.18974749  1.68147695  0.95262949    0.17647117  0.20674583 -0.11798249   1.26763
 0.91629288 -0.25778216 -1.16522033    0.08450186  0.06077398  0.28262464   1.29158
-0.27810113  1.66263044  1.05109092   -0.24898282  0.13800054  0.10806442   0.91549
 1.72987639  1.00710913 -0.12286653   -0.26245930 -0.03847577  0.15064983   1.08284
 0.41538333 -1.19888676  1.09387237   -0.07458808  0.08765150 -0.27556613   0.98667
 0.15900674  0.14794952 -1.30611240    0.06955283 -0.01132304 -0.28791275   1.26750
-0.33926114  1.56062053 -1.08648335    0.14800656 -0.06724602  0.25213351   0.92814
 0.14394495 -1.32644658  0.56391975    0.02829278  0.29603505 -0.03325762   1.14717
 0.30425927  0.75827010 -0.39952391    0.23580230  0.04124564 -0.17234620   0.70347
-0.99812753  0.49262828 -1.15734409    0.20413028 -0.19362595 -0.09246216   0.78729
 0.43852476 -1.57061766 -0.80553197   -0.19319015 -0.15501756  0.17675270   1.05420
-1.10960616 -1.35716677  0.20280190    0.01922775  0.20845170 -0.21182425   1.17453
-1.64327400  0.73393169 -0.75384598   -0.11436137  0.18094416  0.21511719   0.97704
-1.37559997 -0.48365624 -0.47493091   -0.27941905  0.00201298  0.12239700   0.98232
 1.63451577  0.52218613 -0.99946254    0.23872888 -0.17516555  0.01751582   0.87074
 0.10843143  0.59820320  1.61172111    0.11047512  0.15773435  0.23048382   1.07678
-0.04724328 -0.38417177  1.88502660   -0.24615981 -0.16163237 -0.07101162   1.00998
 0.36043072 -1.36159690  0.16800456    0.23461843  0.13566852  0.12291144   1.25349
 0.64280390 -1.55478931  1.06991229   -0.15288312  0.10240700  0.24231415   1.22512
 1.71273508  0.30100958 -0.51690811   -0.05930727  0.20596870 -0.20846105   0.74451
-0.17545140 -0.94748978 -0.62850566   -0.09418707 -0.00485020  0.28881582   0.88282
-0.07236690  1.66162757  0.12697341   -0.27834702  0.04519828  0.11617609   0.79205
 1.13631285 -0.86017648  1.13659907    0.04174073  0.29527366 -0.02341509   1.06083
 1.02898038 -1.62956033 -0.02328358    0.12667878 -0.16820438  0.21365291   1.20743
 0.26461002 -1.17029886  1.52182369    0.11106264 -0.12194853  0.25122347   0.80551
-0.49687175  0.92393836  0.36228620   -0.15095574  0.19062438 -0.17674780   1.25422
 1.58036966 -0.87196351  0.22265381    0.27171351 -0.06583155 -0.09455651   0.82644
 0.37348653  1.35884167 -0.28299667    0.29562002  0.00061398  0.00384127   0.95204
-0.74033139 -1.36651143  0.10027869    0.17179564 -0.23699349 -0.05034338   1.11710
 0.62451949  1.32006150  1.22268742    0.07498896 -0.14199534 -0.24946159   0.73453
-0.51024153  1.23243198  0.55958587    0.07682317 -0.19438637 -0.21098823   1.24478
 0.83284125  1.11532824 -1.14280366    0.08674991 -0.27373735  0.08490855   0.76080
 0.34607693 -1.09729757  1.22570031   -0.20756273  0.16065377 -0.14871522   1.22064
 0.22342236 -0.27270200  1.48093885   -0.22632312 -0.19269916  0.06272176   0.75205
 0.37841829 -1.16864137  0.49063458    0.24921669  0.12140832 -0.10201084   0.70333
 0.24031721  0.37223478 -1.82855311   -0.00161141  0.29956124  0.01830691   0.75911
 1.80994491  0.71122547  0.05498552   -0.26365250 -0.13640818  0.06721495   1.18990
-0.67160669  1.60733385 -0.03800398   -0.25728986 -0.07760136 -0.13886052   1.22858
 1.52113981  0.57738445  0.28646617   -0.17444577 -0.15742021  0.19314156   1.26802
 1.31762533  1.09097903  0.10209013    0.23995123  0.17301350 -0.01648514   0.90333
 1.35582748 -0.75887292  0.45405579    0.20500003 -0.06975227 -0.20060404   0.79905
-0.46154740  0.85284049  1.69369370   -0.03758025 -0.29591888  0.03920257   1.08716
 0.63636563  1.89348127  0.04648780    0.02911722 -0.10532270 -0.27629063   1.20675
-1.14469955  0.46937896 -0.03814019    0.04350577  0.11355643 -0.27089652   0.74183
 0.16192791 -0.84188730  0.28007769   -0.11824411 -0.24411771 -0.12947661   1.09278
-0.92437567  0.11874078 -1.41626132   -0.06353037  0.28258244 -0.07886692   0.99251
 0.58886025  1.39852241 -0.26080532    0.09782489 -0.24099942 -0.14395035   0.87778
-0.17204296 -1.56487214  0.12758454    0.07944033 -0.12294220 -0.25789128   0.76788
-0.40155297 -0.35043058 -1.85108672    0.11146942  0.06331628 -0.26677059   0.95580
 0.98569279 -0.75161354 -0.72539564    0.24100160 -0.10509523  0.13953734   0.71728
-0.93957051 -0.67445603  0.54872243    0.22569419 -0.12478187 -0.14401569   1.27013
-1.27945705 -0.63206654 -0.25244819   -0.18998024  0.20876449  0.11198784   1.13385
-0.91351703 -1.32027412  1.16799513    0.26288870 -0.12660254  0.05306153   1.03183
-0.62437792 -0.66495480 -0.01437782    0.14583548  0.24780304  0.08021888   0.82630
 0.31335545 -1.40065391 -0.00078331    0.19240687  0.04411975 -0.21948441   1.01056
-1.26192094 -0.93807924 -1.15470169   -0.21997799 -0.08934071 -0.18589761   0.84992
 0.62053448  0.87408078  0.02042003   -0.01660527  0.27642790  0.11850145   1.04078
 0.92445939 -1.20688771  1.31555369   -0.00526556  0.10653603 -0.27782368   0.90536
-0.48207415 -1.60400199  0.97108240   -0.19350835 -0.16858175 -0.15805402   0.73876
 0.24411635  1.18577624  0.16872896   -0.07073619  0.00663087 -0.28987789   0.79160
 0.67648600 -1.71925429 -0.06860017    0.27968614  0.09578614  0.01403070   1.02592
 0.30097944 -1.19932868  1.44885318    0.11992447  0.24119371  0.13055037   1.25472
-1.57529731  0.00538500 -0.49678037    0.18047323 -0.05921594  0.23136351   0.99918
-1.48360972  0.87696449  0.06981049   -0.19299728 -0.04327826 -0.22662398   0.75184
-0.99125718 -0.76880548 -0.58779687   -0.10161823  0.16950575  0.23022616   0.98232
 0.18218873 -0.91664908 -0.92177079    0.27731178 -0.08354299 -0.05800371   1.23283
-0.06161003  1.51406038  0.69026010    0.08545604 -0.28585352  0.01766819   0.88375
 0.61982696 -1.62781491 -0.54821081   -0.27532327 -0.11896683 -0.04676653   0.99711
-1.13578887 -0.66375193 -1.39825133   -0.29569078 -0.05063966  0.05334352   0.94057
 0.70183428  1.63158016  0.01127840   -0.14609215 -0.23741631  0.11905217   1.19240
 0.30810567 -0.59745971 -1.70798062   -0.16645030  0.03443720  0.25270569   1.25663
 0.55620602 -0.57266526 -0.47168801   -0.25137569  0.10691502  0.13511985   1.14761
 0.74867004  0.58546300  1.67419980   -0.12711249 -0.22692789  0.15573828   1.26212
 1.57660798 -0.24586030  0.17438794   -0.28354794 -0.10619035  0.03072850   1.10635
 0.00628552  0.31297222  1.27309528   -0.21471425 -0.16645832  0.13698382   0.92017
-1.03482219  1.24334187 -0.93094808   -0.23464720  0.00245520 -0.18965912   1.08089
 0.61989372 -0.77413911 -1.71584836    0.25762474 -0.12457229  0.07904010   0.77309
-0.31932995 -0.21291463 -1.92597361   -0.24312996 -0.12737579  0.13213847   1.02311
 1.69753273  0.71366121  0.19587783   -0.18408289 -0.12476135  0.20790572   1.21613
 0.66286524  1.48661213  1.04096102   -0.04712272 -0.25940001 -0.14192668   0.89471
-0.96475757 -0.91172505  0.46450826   -0.15886578  0.20019770 -0.15877833   1.21663
 0.41739797 -1.15621723  0.59045011   -0.02423213  0.29482583  0.05433040   0.85538
-0.80344640 -1.31216094 -0.89690803   -0.07155094 -0.23822358 -0.16692665   1.18192
-1.66094495  0.54300747 -0.64852143   -0.24847965 -0.05565970 -0.16266482   0.70865
 0.90727165 -0.96756656 -0.51481866    0.21723078  0.01893235 -0.19870798   0.75724
 0.23805585  1.59112014  0.49915790    0.02810698 -0.09481053 -0.28015436   0.77912
 0.93555413  1.01046193 -0.33830601    0.03675527  0.12491240 -0.26701633   1.20625
-1.33326280  0.30699077 -1.35722894   -0.05276871 -0.04966235  0.29449437   1.19273
 1.29122603 -1.10519356  0.93235793   -0.27801516  0.06558991 -0.10139437   1.28067
-1.37667271 -0.68123083 -1.21452235   -0.26258717  0.15097348  0.02563245   1.12997
-0.16387397 -0.10725347 -1.80217606   -0.24152156 -0.13161751  0.13084649   0.83724
-0.64192494  0.95393513 -1.18576727   -0.24462404 -0.04881374  0.17553142   1.19118
-0.01248085 -0.57421926 -1.49278729    0.28141056  0.09116506 -0.00080666   0.78366
 0.86911428 -0.28199780 -1.40286307   -0.15166683 -0.14154238  0.22233272   0.97801
 0.32180585 -0.05943315 -0.71346294   -0.10023813 -0.02507839 -0.28054977   1.14272
 0.59027070  0.05448588 -1.68441679    0.02117885  0.02918057 -0.29486497   1.13493
-0.54576312  0.68039804 -1.44585852    0.07358438 -0.06853414 -0.27885802   0.94762
 0.89368369 -0.41277173  0.68881751    0.19862197  0.22016417 -0.01506162   1.07173
-0.57818434 -0.85822871 -0.11272207   -0.13800776  0.13082550 -0.23195548   1.14412
 0.32574148  1.52515481  0.35293310   -0.18610200  0.22141362  0.09175101   1.19476
 0.78964453 -1.76380857 -0.17914712    0.13429118  0.00273580 -0.26339903   0.97499
-0.17947040  0.67295048  0.58574469   -0.14952720 -0.18055567  0.19323679   1.00187
 0.03450022  0.82513897 -1.03173822    0.23831043  0.16976461  0.05034022   0.97213
 0.86599021  1.54275358  0.54280161    0.20391572 -0.17336537  0.13131643   1.16515
 1.15555458 -0.82676979  0.12837843   -0.11118221  0.01927652 -0.27706387   0.89277
 1.23675855  0.46227644 -0.23362750   -0.18402961  0.22607470 -0.07867536   0.83103
-1.79338626 -0.06707118  0.59347051    0.08994923 -0.14572040  0.24730414   1.22432
-0.37247867  1.69909359 -0.79584701    0.12626446  0.25719259 -0.07970685   1.00629
 1.02161861 -0.77153937 -1.27600095   -0.04225439 -0.28340130 -0.08825654   0.79975
 0.54204032 -0.80097317 -0.23808261   -0.15807684  0.21858907 -0.13372405   0.87627
-0.56678833  0.62749081  1.78587710    0.16884505 -0.07034598  0.23723793   1.18048
-1.05816779  0.91322007  1.12938157    0.20432383  0.19848363 -0.08130250   0.84516
-1.14930593  0.02031578 -1.28365103    0.18979643 -0.09345840 -0.20610736   1.20982
-0.02801470  1.67060529 -0.59903737   -0.27412077 -0.13061176 -0.01090425   0.70219
 0.34186739  0.52496029  1.33712965   -0.00254238  0.10117550  0.28502819   0.98629
 1.42402048 -1.25419011 -0.55545441    0.17400906 -0.18428999 -0.15301674   1.05355
-0.35244358 -1.89984693  0.42607902    0.15361025  0.17903004  0.18422707   1.20203
 0.30490465  0.37065253  0.17563586    0.18744466 -0.03837681 -0.22483342   0.95282
 0.90979325  0.70515541  1.41895847    0.12068261  0.24356538 -0.11997579   1.24880
-0.57310497 -1.72095502  0.06559498   -0.21816385  0.20968087  0.02057647   1.05399
-0.86453059  0.73865274 -0.30651757   -0.28366523 -0.05824728 -0.09015877   0.99716
 0.77680118  0.93683647 -0.84645028   -0.13856276 -0.02921079  0.26933942   1.29917
-1.15760348  0.47312337 -1.07786174   -0.09025303  0.28124838  0.06191112   0.72740
-1.06153555 -0.84543770  0.96428379    0.04416210 -0.05895845  0.29273541   1.13375
 0.00552840  1.85530684  0.68755040   -0.28819836  0.07763072 -0.05583486   0.79495
-0.61876293 -1.25120117  1.35901640    0.20649228 -0.15226685 -0.14689624   0.71320
-0.10210212 -0.67259318 -1.77762312   -0.25232392 -0.16139587 -0.04716987   0.80263
 0.49136945 -1.06191881 -1.41503694   -0.17511864 -0.05085623 -0.23876084   0.77097
-1.37682030  0.09779603 -1.20112103    0.28225792  0.03626814  0.08338680   1.15005
-1.29640487  0.93485959 -0.77486857   -0.26617918 -0.14249920  0.03664285   1.22625
-0.27012887  1.74358290  0.48955917   -0.09125612 -0.03639539 -0.28221533   1.15611
-0.40648597 -1.73042070  0.07121475    0.24933395 -0.11600908 -0.10773098   0.70008
 1.17870926 -0.32215478  1.22934025   -0.26915854 -0.00433247 -0.13835280   0.70086
 0.47771439 -0.90862443 -1.26716610    0.10392377 -0.20165698  0.19655247   0.97122
-0.69470114  1.60716961  0.86774523   -0.03650581  0.16330121  0.25220582   1.24222
 1.60091670  0.79528313  0.01677942   -0.08002386  0.24023293  0.16558244   0.75888
-0.56343886 -0.46899576  1.63780733   -0.05746699  0.26780013  0.12693869   0.82267
 0.49038129 -1.19748099  1.45068753    0.23578534 -0.07249138 -0.16191240   0.77813
 0.91803070  1.05335197 -0.90785932   -0.13445465  0.23975218 -0.12224982   0.78957
 0.04147471  0.58309097  1.57874149    0.08882590 -0.25145633 -0.13188632   1.02189
 1.18516360 -0.99100959 -1.27610567    0.17221367 -0.15797534  0.18663822   1.07877
-0.66726795 -1.11008875 -0.76473880    0.14527215  0.00894405 -0.25724028   0.87979
-0.85132418 -1.24231857  0.13105556   -0.05841107 -0.02518583 -0.29140299   0.78940
 0.41681977  1.46024387 -0.43235215    0.20612056  0.20296465 -0.06439200   0.87003
-0.19345010 -1.39259473  0.64634374    0.16961810  0.08184566  0.23288588   1.16439
-1.41487938  0.97378742  0.00609366    0.12865769  0.00675010  0.27142014   1.04547
-0.04728060  0.10028050 -1.87159315    0.16136415  0.24532388  0.05097435   1.20293
-0.69576416  0.20028526 -1.06821913    0.03706010 -0.27773151 -0.10301005   1.14355
-0.07561580  1.15264238 -0.14696729    0.06606447  0.27561747 -0.09259280   1.24550
-0.24235617 -1.24575484 -0.33652766   -0.18502043 -0.05426073 -0.23067707   1.08421
-0.30628310  0.38543232  0.22828026   -0.29792700 -0.06036195  0.01627463   0.77472
-0.46254153 -1.59652133 -0.89787539   -0.03629815 -0.18441511  0.23708864   0.74793
 1.65581793 -0.81316441 -0.74779063    0.23861957  0.15547135 -0.07970507   1.16381
 0.98321468  0.64461125 -0.94039887   -0.07467460  0.24950755  0.15360055   0.94365
 0.36854176  0.34111631  1.61236182   -0.13361300 -0.24878766 -0.10420392   1.07062
-0.65782288 -0.52405993 -0.99042837    0.24403308 -0.16350783  0.04214666   0.89985
 0.49689566  0.25599692 -1.20559309    0.06201272 -0.02464195 -0.28890822   0.73965
-0.97418356  1.37157994  0.10037477    0.16770102  0.12962071  0.21138241   1.15416
-1.61430373  0.23887617  1.03553207    0.23530778  0.10613802  0.14850140   1.21607
 0.67645784 -0.05642144  1.31586247   -0.10971018  0.24083006 -0.14194742   0.99165
-0.28075278 -1.30585331  0.93496972   -0.06563101  0.16777186 -0.23841454   1.02330
 0.27933446  0.79647902 -0.12041616   -0.01555374  0.24005779  0.18217021   0.97120
 0.11901725  0.30733180  1.72766193    0.25180442 -0.14927693  0.04835534   1.28011
-1.52015572  0.39475629  1.12240739    0.14307285 -0.03654560 -0.25608171   1.03039
-0.07960793 -0.67969388  1.65679117    0.12730048 -0.09425451  0.25516245   0.88732
 0.73382150  0.60971007  1.60827474    0.00823428  0.29399308  0.06092489   0.91720
 0.30607658 -0.92331300 -0.50728978   -0.25643450  0.00122177  0.16529717   0.80429
-1.51367648  1.02332163 -0.13838301    0.28585400 -0.01014487  0.07787126   1.14002
-0.50948274  0.07962531 -1.16305065    0.19954715 -0.18155072  0.12695320   0.78938
-0.74396739 -1.51278830  0.52848611   -0.04039547  0.08604414  0.28774057   0.92132
-0.57592312  1.59078402 -0.43779479   -0.09380941 -0.11416944 -0.26000735   0.90579
-0.62733362 -0.96917499  1.31707265    0.15861677  0.20938233 -0.13733365   1.28646
 0.73179260  0.71539496  1.11993019   -0.07678287  0.22392395  0.18864904   1.27774
-1.35422900 -0.70639842  0.88260465    0.22240201  0.17414169 -0.08816298   1.04257
-0.58679163  1.45297347  0.67562467    0.05962775  0.29290526  0.01266216   0.77909
-0.80161120 -0.43035891 -0.69074159    0.02034911  0.15137046 -0.25520435   1.17902
 0.08667524 -0.58928204  1.76925611   -0.21503706  0.01799891  0.21544797   1.19082
-1.15271972 -0.99755435 -1.07261218    0.17552528 -0.13293692  0.20253300   1.16659
-1.60902663 -0.60016557 -0.10208074   -0.24059857  0.07218286 -0.16763953   0.79106
-0.24643033 -1.58396106 -0.53140612    0.11513500 -0.21190507 -0.17294002   1.06389
-0.59015362 -0.98798721 -1.28018243   -0.10004200 -0.19202348 -0.20710129   1.02292
-0.04286739  1.24111845 -0.07544256   -0.14418085  0.26354115  0.03412420   0.91454
-0.40993636 -0.67198328  1.72515897   -0.02540737 -0.28216810  0.10235261   1.14093
-1.03418714 -1.01905998 -1.08664485   -0.23206056 -0.19536142  0.00247018   0.89243
